row_id,col_id,well_id,value,plate_id,time_hr,is_blank,exclude_from_analysis,exclude_reason,fieldrep_id,treatment_group,sample_id_group,area_mm2_measurement,sample_key,value_t0,fold_change,trace_id,mean_blank_rfu,mean_blank_fc,corrected_fc,metabolism_per_area_mm2_measurement
D,3,D3,463,apc-cp2-26,8,FALSE,FALSE,NA,D,cp,cpd14,83.841,cpd14,219.5,2.1093394077448746,cpd14,174.25,1.0555608140085186,1.053778593736356,0.012568774152698036
D,4,D4,446,apc-cp2-26,8,FALSE,FALSE,NA,D,cp,cpd13,105.832,cpd13,235,1.897872340425532,cpd13,174.25,1.0555608140085186,0.8423115264170133,0.007958949338735102
D,5,D5,1822,apc-cp2-26,8,FALSE,FALSE,NA,D,cp,cpd15,56.741,cpd15,254,7.173228346456693,cpd15,174.25,1.0555608140085186,6.1176675324481735,0.10781740773775883
A,2,A2,163,apc-ee1-26,0,FALSE,FALSE,NA,A,ee,eea3,20.68,eea3,163,1,eea3,154.5,0.9359204921911973,0.06407950780880267,0.0030986222344682145
A,3,A3,172,apc-ee1-26,0,FALSE,FALSE,NA,A,ee,eea4,42.21,eea4,172,1,eea4,154.5,0.9359204921911973,0.06407950780880267,0.001518112006842044
A,4,A4,184,apc-ee1-26,0,FALSE,FALSE,NA,A,ee,eea2,54.731,eea2,184,1,eea2,154.5,0.9359204921911973,0.06407950780880267,0.0011708082770057677
A,5,A5,183,apc-ee1-26,0,FALSE,FALSE,NA,A,ee,eea1,74.221,eea1,183,1,eea1,154.5,0.9359204921911973,0.06407950780880267,8.633608791151112e-4
B,2,B2,166,apc-ee1-26,0,FALSE,FALSE,NA,A,ee,eea7,39.943,eea7,166,1,eea7,154.5,0.9359204921911973,0.06407950780880267,0.001604273785364211
B,3,B3,176,apc-ee1-26,0,FALSE,FALSE,NA,A,ee,eea6,46.119,eea6,176,1,eea6,154.5,0.9359204921911973,0.06407950780880267,0.0013894383618205657
B,4,B4,175,apc-ee1-26,0,FALSE,FALSE,NA,A,ee,eea8,44.249,eea8,175,1,eea8,154.5,0.9359204921911973,0.06407950780880267,0.0014481571969717432
C,2,C2,141,apc-ee1-26,0,FALSE,FALSE,NA,A,ee,eea11,24.589,eea11,141,1,eea11,154.5,0.9359204921911973,0.06407950780880267,0.0026060233359958794
C,3,C3,162,apc-ee1-26,0,FALSE,FALSE,NA,A,ee,eea9,16.431,eea9,162,1,eea9,154.5,0.9359204921911973,0.06407950780880267,0.0038999152704523566
C,5,C5,159,apc-ee1-26,0,FALSE,FALSE,NA,B,ee,eeb13,11.558,eeb13,159,1,eeb13,154.5,0.9359204921911973,0.06407950780880267,0.005544169216888967
D,2,D2,168,apc-ee1-26,0,FALSE,FALSE,NA,C,ee,eec16,25.836,eec16,168,1,eec16,154.5,0.9359204921911973,0.06407950780880267,0.0024802410515870365
D,4,D4,163,apc-ee1-26,0,FALSE,FALSE,NA,C,ee,eec17,22.436,eec17,163,1,eec17,154.5,0.9359204921911973,0.06407950780880267,0.002856102148725382
D,5,D5,170,apc-ee1-26,0,FALSE,FALSE,NA,C,ee,eec19,30.255,eec19,170,1,eec19,154.5,0.9359204921911973,0.06407950780880267,0.0021179807571906355
A,2,A2,171,apc-ee1-26,1,FALSE,FALSE,NA,A,ee,eea3,20.68,eea3,163,1.049079754601227,eea3,155.625,0.9427354472314246,0.10634430736980238,0.005142374631034932
A,3,A3,180,apc-ee1-26,1,FALSE,FALSE,NA,A,ee,eea4,42.21,eea4,172,1.0465116279069768,eea4,155.625,0.9427354472314246,0.10377618067555228,0.0024585686016477676
A,4,A4,195,apc-ee1-26,1,FALSE,FALSE,NA,A,ee,eea2,54.731,eea2,184,1.059782608695652,eea2,155.625,0.9427354472314246,0.11704716146422756,0.0021385898570138962
A,5,A5,186,apc-ee1-26,1,FALSE,FALSE,NA,A,ee,eea1,74.221,eea1,183,1.0163934426229508,eea1,155.625,0.9427354472314246,0.07365799539152629,9.924144836572705e-4
B,2,B2,172,apc-ee1-26,1,FALSE,FALSE,NA,A,ee,eea7,39.943,eea7,166,1.036144578313253,eea7,155.625,0.9427354472314246,0.09340913108182847,0.0023385607260803763
B,3,B3,194,apc-ee1-26,1,FALSE,FALSE,NA,A,ee,eea6,46.119,eea6,176,1.1022727272727273,eea6,155.625,0.9427354472314246,0.15953728004130274,0.0034592528034281477
B,4,B4,178,apc-ee1-26,1,FALSE,FALSE,NA,A,ee,eea8,44.249,eea8,175,1.0171428571428571,eea8,155.625,0.9427354472314246,0.07440740991143258,0.0016815613892163116
C,2,C2,147,apc-ee1-26,1,FALSE,FALSE,NA,A,ee,eea11,24.589,eea11,141,1.0425531914893618,eea11,155.625,0.9427354472314246,0.09981774425793721,0.004059447080317915
C,3,C3,163,apc-ee1-26,1,FALSE,FALSE,NA,A,ee,eea9,16.431,eea9,162,1.0061728395061729,eea9,155.625,0.9427354472314246,0.06343739227474832,0.003860835754047125
C,5,C5,163,apc-ee1-26,1,FALSE,FALSE,NA,B,ee,eeb13,11.558,eeb13,159,1.0251572327044025,eeb13,155.625,0.9427354472314246,0.08242178547297796,0.007131146000430694
D,2,D2,169,apc-ee1-26,1,FALSE,FALSE,NA,C,ee,eec16,25.836,eec16,168,1.005952380952381,eec16,155.625,0.9427354472314246,0.06321693372095638,0.0024468545332464926
D,4,D4,169,apc-ee1-26,1,FALSE,FALSE,NA,C,ee,eec17,22.436,eec17,163,1.0368098159509203,eec17,155.625,0.9427354472314246,0.0940743687194957,0.004193009837738264
D,5,D5,178,apc-ee1-26,1,FALSE,FALSE,NA,C,ee,eec19,30.255,eec19,170,1.0470588235294118,eec19,155.625,0.9427354472314246,0.10432337629798727,0.0034481367145261037
A,2,A2,178,apc-ee1-26,2,FALSE,FALSE,NA,A,ee,eea3,20.68,eea3,163,1.0920245398773005,eea3,156.625,0.9487931850449598,0.14323135483234073,0.006926080988024213
A,3,A3,199,apc-ee1-26,2,FALSE,FALSE,NA,A,ee,eea4,42.21,eea4,172,1.1569767441860466,eea4,156.625,0.9487931850449598,0.20818355914108677,0.004932090953354342
A,4,A4,204,apc-ee1-26,2,FALSE,FALSE,NA,A,ee,eea2,54.731,eea2,184,1.108695652173913,eea2,156.625,0.9487931850449598,0.15990246712895329,0.0029216068978997877
A,5,A5,217,apc-ee1-26,2,FALSE,FALSE,NA,A,ee,eea1,74.221,eea1,183,1.185792349726776,eea1,156.625,0.9487931850449598,0.23699916468181614,0.0031931551000635417
B,2,B2,177,apc-ee1-26,2,FALSE,FALSE,NA,A,ee,eea7,39.943,eea7,166,1.0662650602409638,eea7,156.625,0.9487931850449598,0.117471875196004,0.0029409877874972835
B,3,B3,209,apc-ee1-26,2,FALSE,FALSE,NA,A,ee,eea6,46.119,eea6,176,1.1875,eea6,156.625,0.9487931850449598,0.2387068149550402,0.005175888786726516
B,4,B4,183,apc-ee1-26,2,FALSE,FALSE,NA,A,ee,eea8,44.249,eea8,175,1.0457142857142858,eea8,156.625,0.9487931850449598,0.09692110066932602,0.0021903568593488218
C,2,C2,151,apc-ee1-26,2,FALSE,FALSE,NA,A,ee,eea11,24.589,eea11,141,1.070921985815603,eea11,156.625,0.9487931850449598,0.12212880077064314,0.0049668063268389585
C,3,C3,166,apc-ee1-26,2,FALSE,FALSE,NA,A,ee,eea9,16.431,eea9,162,1.0246913580246915,eea9,156.625,0.9487931850449598,0.07589817297973167,0.004619205950930051
C,5,C5,171,apc-ee1-26,2,FALSE,FALSE,NA,B,ee,eeb13,11.558,eeb13,159,1.0754716981132075,eeb13,156.625,0.9487931850449598,0.12667851306824773,0.01096024511751581
D,2,D2,183,apc-ee1-26,2,FALSE,FALSE,NA,C,ee,eec16,25.836,eec16,168,1.0892857142857142,eec16,156.625,0.9487931850449598,0.1404925292407544,0.005437859159341787
D,4,D4,179,apc-ee1-26,2,FALSE,FALSE,NA,C,ee,eec17,22.436,eec17,163,1.098159509202454,eec17,156.625,0.9487931850449598,0.1493663241574943,0.00665744001415111
D,5,D5,185,apc-ee1-26,2,FALSE,FALSE,NA,C,ee,eec19,30.255,eec19,170,1.088235294117647,eec19,156.625,0.9487931850449598,0.13944210907268717,0.004608894697494205
A,2,A2,188,apc-ee1-26,3,FALSE,FALSE,NA,A,ee,eea3,20.68,eea3,163,1.1533742331288344,eea3,158,0.9571225745385707,0.1962516585902636,0.009489925463745823
A,3,A3,208,apc-ee1-26,3,FALSE,FALSE,NA,A,ee,eea4,42.21,eea4,172,1.2093023255813953,eea4,158,0.9571225745385707,0.25217975104282453,0.005974407747993947
A,4,A4,233,apc-ee1-26,3,FALSE,FALSE,NA,A,ee,eea2,54.731,eea2,184,1.266304347826087,eea2,158,0.9571225745385707,0.30918177328751617,0.005649116100336485
A,5,A5,238,apc-ee1-26,3,FALSE,FALSE,NA,A,ee,eea1,74.221,eea1,183,1.3005464480874316,eea1,158,0.9571225745385707,0.34342387354886084,0.004627044550044607
B,2,B2,196,apc-ee1-26,3,FALSE,FALSE,NA,A,ee,eea7,39.943,eea7,166,1.180722891566265,eea7,158,0.9571225745385707,0.22360031702769434,0.005597985054394871
B,3,B3,231,apc-ee1-26,3,FALSE,FALSE,NA,A,ee,eea6,46.119,eea6,176,1.3125,eea6,158,0.9571225745385707,0.35537742546142925,0.0077056619931357845
B,4,B4,187,apc-ee1-26,3,FALSE,FALSE,NA,A,ee,eea8,44.249,eea8,175,1.0685714285714285,eea8,158,0.9571225745385707,0.11144885403285776,0.002518675089445134
C,2,C2,162,apc-ee1-26,3,FALSE,FALSE,NA,A,ee,eea11,24.589,eea11,141,1.148936170212766,eea11,158,0.9571225745385707,0.19181359567419531,0.007800788794753562
C,3,C3,171,apc-ee1-26,3,FALSE,FALSE,NA,A,ee,eea9,16.431,eea9,162,1.0555555555555556,eea9,158,0.9571225745385707,0.09843298101698483,0.005990687177711936
C,5,C5,184,apc-ee1-26,3,FALSE,FALSE,NA,B,ee,eeb13,11.558,eeb13,159,1.1572327044025157,eeb13,158,0.9571225745385707,0.20011012986394494,0.017313560292779456
D,2,D2,191,apc-ee1-26,3,FALSE,FALSE,NA,C,ee,eec16,25.836,eec16,168,1.1369047619047619,eec16,158,0.9571225745385707,0.17978218736619112,0.006958592172402505
D,4,D4,186,apc-ee1-26,3,FALSE,FALSE,NA,C,ee,eec17,22.436,eec17,163,1.1411042944785277,eec17,158,0.9571225745385707,0.18398171993995693,0.008200290601709615
D,5,D5,198,apc-ee1-26,3,FALSE,FALSE,NA,C,ee,eec19,30.255,eec19,170,1.1647058823529413,eec19,158,0.9571225745385707,0.2075833078143705,0.006861124039476797
A,2,A2,190,apc-ee1-26,4,FALSE,FALSE,NA,A,ee,eea3,20.68,eea3,163,1.165644171779141,eea3,158.25,0.9586370089919546,0.20700716278718645,0.0100100175429007
A,3,A3,234,apc-ee1-26,4,FALSE,FALSE,NA,A,ee,eea4,42.21,eea4,172,1.3604651162790697,eea4,158.25,0.9586370089919546,0.40182810728711515,0.009519737201779559
A,4,A4,241,apc-ee1-26,4,FALSE,FALSE,NA,A,ee,eea2,54.731,eea2,184,1.309782608695652,eea2,158.25,0.9586370089919546,0.3511455997036975,0.006415844762633563
A,5,A5,272,apc-ee1-26,4,FALSE,FALSE,NA,A,ee,eea1,74.221,eea1,183,1.4863387978142077,eea1,158.25,0.9586370089919546,0.5277017888222532,0.00710987171854668
B,2,B2,206,apc-ee1-26,4,FALSE,FALSE,NA,A,ee,eea7,39.943,eea7,166,1.2409638554216869,eea7,158.25,0.9586370089919546,0.28232684642973227,0.007068243407599136
B,3,B3,256,apc-ee1-26,4,FALSE,FALSE,NA,A,ee,eea6,46.119,eea6,176,1.4545454545454546,eea6,158.25,0.9586370089919546,0.4959084455535,0.01075280135201327
B,4,B4,197,apc-ee1-26,4,FALSE,FALSE,NA,A,ee,eea8,44.249,eea8,175,1.1257142857142857,eea8,158.25,0.9586370089919546,0.16707727672233108,0.0037758429958265967
C,2,C2,173,apc-ee1-26,4,FALSE,FALSE,NA,A,ee,eea11,24.589,eea11,141,1.2269503546099292,eea11,158.25,0.9586370089919546,0.2683133456179746,0.010911925886289585
C,3,C3,174,apc-ee1-26,4,FALSE,FALSE,NA,A,ee,eea9,16.431,eea9,162,1.0740740740740742,eea9,158.25,0.9586370089919546,0.1154370650821196,0.0070255653996786314
C,5,C5,190,apc-ee1-26,4,FALSE,FALSE,NA,B,ee,eeb13,11.558,eeb13,159,1.1949685534591195,eeb13,158.25,0.9586370089919546,0.23633154446716487,0.02044744285059395
D,2,D2,201,apc-ee1-26,4,FALSE,FALSE,NA,C,ee,eec16,25.836,eec16,168,1.1964285714285714,eec16,158.25,0.9586370089919546,0.2377915624366168,0.009203884596555845
D,4,D4,191,apc-ee1-26,4,FALSE,FALSE,NA,C,ee,eec17,22.436,eec17,163,1.1717791411042944,eec17,158.25,0.9586370089919546,0.2131421321123398,0.009500005888408799
D,5,D5,205,apc-ee1-26,4,FALSE,FALSE,NA,C,ee,eec19,30.255,eec19,170,1.2058823529411764,eec19,158.25,0.9586370089919546,0.24724534394922182,0.008172049048065504
A,2,A2,198,apc-ee1-26,5,FALSE,FALSE,NA,A,ee,eea3,20.68,eea3,163,1.2147239263803682,eea3,160.375,0.9715097018457169,0.24321422453465125,0.011760842579045031
A,3,A3,313,apc-ee1-26,5,FALSE,FALSE,NA,A,ee,eea4,42.21,eea4,172,1.819767441860465,eea4,160.375,0.9715097018457169,0.8482577400147481,0.020096132196511445
A,4,A4,274,apc-ee1-26,5,FALSE,FALSE,NA,A,ee,eea2,54.731,eea2,184,1.4891304347826086,eea2,160.375,0.9715097018457169,0.5176207329368917,0.00945754203169852
A,5,A5,309,apc-ee1-26,5,FALSE,FALSE,NA,A,ee,eea1,74.221,eea1,183,1.6885245901639345,eea1,160.375,0.9715097018457169,0.7170148883182176,0.009660539312569456
B,2,B2,217,apc-ee1-26,5,FALSE,FALSE,NA,A,ee,eea7,39.943,eea7,166,1.3072289156626506,eea7,160.375,0.9715097018457169,0.3357192138169337,0.008404957409732211
B,3,B3,275,apc-ee1-26,5,FALSE,FALSE,NA,A,ee,eea6,46.119,eea6,176,1.5625,eea6,160.375,0.9715097018457169,0.5909902981542831,0.012814464714202022
B,4,B4,208,apc-ee1-26,5,FALSE,FALSE,NA,A,ee,eea8,44.249,eea8,175,1.1885714285714286,eea8,160.375,0.9715097018457169,0.21706172672571167,0.004905460614380249
C,2,C2,187,apc-ee1-26,5,FALSE,FALSE,NA,A,ee,eea11,24.589,eea11,141,1.326241134751773,eea11,160.375,0.9715097018457169,0.35473143290605613,0.014426427789094967
C,3,C3,182,apc-ee1-26,5,FALSE,FALSE,NA,A,ee,eea9,16.431,eea9,162,1.123456790123457,eea9,160.375,0.9715097018457169,0.15194708827773995,0.009247586165038034
C,5,C5,196,apc-ee1-26,5,FALSE,FALSE,NA,B,ee,eeb13,11.558,eeb13,159,1.2327044025157232,eeb13,160.375,0.9715097018457169,0.2611947006700063,0.022598607083405976
D,2,D2,210,apc-ee1-26,5,FALSE,FALSE,NA,C,ee,eec16,25.836,eec16,168,1.25,eec16,160.375,0.9715097018457169,0.27849029815428306,0.010779156918806435
D,4,D4,204,apc-ee1-26,5,FALSE,FALSE,NA,C,ee,eec17,22.436,eec17,163,1.2515337423312884,eec17,160.375,0.9715097018457169,0.2800240404855715,0.012481014462719358
D,5,D5,214,apc-ee1-26,5,FALSE,FALSE,NA,C,ee,eec19,30.255,eec19,170,1.2588235294117647,eec19,160.375,0.9715097018457169,0.28731382756604773,0.009496408116544298
A,2,A2,255,apc-ee1-26,6,FALSE,FALSE,NA,A,ee,eea3,20.68,eea3,163,1.5644171779141105,eea3,161.875,0.9805963085660199,0.5838208693480906,0.028231183237335138
A,3,A3,2078,apc-ee1-26,6,FALSE,FALSE,NA,A,ee,eea4,42.21,eea4,172,12.081395348837209,eea4,161.875,0.9805963085660199,11.10079904027119,0.26298979010355816
A,4,A4,302,apc-ee1-26,6,FALSE,FALSE,NA,A,ee,eea2,54.731,eea2,184,1.641304347826087,eea2,161.875,0.9805963085660199,0.660708039260067,0.012071916085218012
A,5,A5,324,apc-ee1-26,6,FALSE,FALSE,NA,A,ee,eea1,74.221,eea1,183,1.7704918032786885,eea1,161.875,0.9805963085660199,0.7898954947126686,0.010642479819898258
B,2,B2,255,apc-ee1-26,6,FALSE,FALSE,NA,A,ee,eea7,39.943,eea7,166,1.536144578313253,eea7,161.875,0.9805963085660199,0.5555482697472331,0.013908526393791983
B,3,B3,298,apc-ee1-26,6,FALSE,FALSE,NA,A,ee,eea6,46.119,eea6,176,1.6931818181818181,eea6,161.875,0.9805963085660199,0.7125855096157983,0.015451018227103758
B,4,B4,227,apc-ee1-26,6,FALSE,FALSE,NA,A,ee,eea8,44.249,eea8,175,1.2971428571428572,eea8,161.875,0.9805963085660199,0.3165465485768373,0.007153755984922535
C,2,C2,213,apc-ee1-26,6,FALSE,FALSE,NA,A,ee,eea11,24.589,eea11,141,1.5106382978723405,eea11,161.875,0.9805963085660199,0.5300419893063206,0.02155606121868806
C,3,C3,198,apc-ee1-26,6,FALSE,FALSE,NA,A,ee,eea9,16.431,eea9,162,1.2222222222222223,eea9,161.875,0.9805963085660199,0.24162591365620245,0.014705490454397325
C,5,C5,209,apc-ee1-26,6,FALSE,FALSE,NA,B,ee,eeb13,11.558,eeb13,159,1.3144654088050314,eeb13,161.875,0.9805963085660199,0.3338691002390115,0.028886407703669452
D,2,D2,243,apc-ee1-26,6,FALSE,FALSE,NA,C,ee,eec16,25.836,eec16,168,1.4464285714285714,eec16,161.875,0.9805963085660199,0.4658322628625515,0.018030355428957714
D,4,D4,223,apc-ee1-26,6,FALSE,FALSE,NA,C,ee,eec17,22.436,eec17,163,1.3680981595092025,eec17,161.875,0.9805963085660199,0.3875018509431827,0.017271432115492185
D,5,D5,226,apc-ee1-26,6,FALSE,FALSE,NA,C,ee,eec19,30.255,eec19,170,1.3294117647058823,eec19,161.875,0.9805963085660199,0.3488154561398624,0.01152918380895265
A,2,A2,263,apc-ee1-26,7,FALSE,FALSE,NA,A,ee,eea3,20.68,eea3,163,1.6134969325153374,eea3,162.875,0.9866540463795551,0.6268428861357823,0.03031155155395466
A,3,A3,3655,apc-ee1-26,7,FALSE,FALSE,NA,A,ee,eea4,42.21,eea4,172,21.25,eea4,162.875,0.9866540463795551,20.263345953620444,0.48006031636153623
A,4,A4,318,apc-ee1-26,7,FALSE,FALSE,NA,A,ee,eea2,54.731,eea2,184,1.7282608695652173,eea2,162.875,0.9866540463795551,0.7416068231856622,0.013550032398195943
A,5,A5,346,apc-ee1-26,7,FALSE,FALSE,NA,A,ee,eea1,74.221,eea1,183,1.8907103825136613,eea1,162.875,0.9866540463795551,0.9040563361341062,0.012180600317081501
B,2,B2,258,apc-ee1-26,7,FALSE,FALSE,NA,A,ee,eea7,39.943,eea7,166,1.5542168674698795,eea7,162.875,0.9866540463795551,0.5675628210903244,0.014209318806557455
B,3,B3,332,apc-ee1-26,7,FALSE,FALSE,NA,A,ee,eea6,46.119,eea6,176,1.8863636363636365,eea6,162.875,0.9866540463795551,0.8997095899840813,0.01950843665266119
B,4,B4,251,apc-ee1-26,7,FALSE,FALSE,NA,A,ee,eea8,44.249,eea8,175,1.4342857142857144,eea8,162.875,0.9866540463795551,0.44763166790615927,0.010116198510840002
C,2,C2,228,apc-ee1-26,7,FALSE,FALSE,NA,A,ee,eea11,24.589,eea11,141,1.6170212765957446,eea11,162.875,0.9866540463795551,0.6303672302161895,0.02563614747310543
C,3,C3,199,apc-ee1-26,7,FALSE,FALSE,NA,A,ee,eea9,16.431,eea9,162,1.228395061728395,eea9,162.875,0.9866540463795551,0.24174101534883985,0.014712495608839379
C,5,C5,219,apc-ee1-26,7,FALSE,FALSE,NA,B,ee,eeb13,11.558,eeb13,159,1.3773584905660377,eeb13,162.875,0.9866540463795551,0.39070444418648254,0.03380381071002617
D,2,D2,234,apc-ee1-26,7,FALSE,FALSE,NA,C,ee,eec16,25.836,eec16,168,1.3928571428571428,eec16,162.875,0.9866540463795551,0.4062030964775877,0.01572236787728703
D,4,D4,229,apc-ee1-26,7,FALSE,FALSE,NA,C,ee,eec17,22.436,eec17,163,1.4049079754601228,eec17,162.875,0.9866540463795551,0.4182539290805677,0.018642089903751456
D,5,D5,257,apc-ee1-26,7,FALSE,FALSE,NA,C,ee,eec19,30.255,eec19,170,1.511764705882353,eec19,162.875,0.9866540463795551,0.5251106595027978,0.017356161279219892
A,2,A2,291,apc-ee1-26,8,FALSE,FALSE,NA,A,ee,eea3,20.68,eea3,163,1.7852760736196318,eea3,163.5,0.9904401325130147,0.7948359411066171,0.038435006823337385
A,3,A3,3774,apc-ee1-26,8,FALSE,FALSE,NA,A,ee,eea4,42.21,eea4,172,21.941860465116278,eea4,163.5,0.9904401325130147,20.951420332603263,0.49636153358453594
A,4,A4,329,apc-ee1-26,8,FALSE,FALSE,NA,A,ee,eea2,54.731,eea2,184,1.7880434782608696,eea2,163.5,0.9904401325130147,0.797603345747855,0.014573154989820302
A,5,A5,365,apc-ee1-26,8,FALSE,FALSE,NA,A,ee,eea1,74.221,eea1,183,1.994535519125683,eea1,163.5,0.9904401325130147,1.0040953866126685,0.013528454030701128
B,2,B2,279,apc-ee1-26,8,FALSE,FALSE,NA,A,ee,eea7,39.943,eea7,166,1.680722891566265,eea7,163.5,0.9904401325130147,0.6902827590532504,0.01728169539226524
B,3,B3,331,apc-ee1-26,8,FALSE,FALSE,NA,A,ee,eea6,46.119,eea6,176,1.8806818181818181,eea6,163.5,0.9904401325130147,0.8902416856688035,0.019303143729673313
B,4,B4,404,apc-ee1-26,8,FALSE,FALSE,NA,A,ee,eea8,44.249,eea8,175,2.3085714285714287,eea8,163.5,0.9904401325130147,1.318131296058414,0.029788951073660735
C,2,C2,273,apc-ee1-26,8,FALSE,FALSE,NA,A,ee,eea11,24.589,eea11,141,1.9361702127659575,eea11,163.5,0.9904401325130147,0.9457300802529428,0.03846151044178059
C,3,C3,205,apc-ee1-26,8,FALSE,FALSE,NA,A,ee,eea9,16.431,eea9,162,1.2654320987654322,eea9,163.5,0.9904401325130147,0.2749919662524175,0.016736167381925477
C,5,C5,234,apc-ee1-26,8,FALSE,FALSE,NA,B,ee,eeb13,11.558,eeb13,159,1.471698113207547,eeb13,163.5,0.9904401325130147,0.4812579806945324,0.041638517104562414
D,2,D2,244,apc-ee1-26,8,FALSE,FALSE,NA,C,ee,eec16,25.836,eec16,168,1.4523809523809523,eec16,163.5,0.9904401325130147,0.46194081986793767,0.017879734473909958
D,4,D4,285,apc-ee1-26,8,FALSE,FALSE,NA,C,ee,eec17,22.436,eec17,163,1.7484662576687116,eec17,163.5,0.9904401325130147,0.7580261251556969,0.0337861528416695
D,5,D5,331,apc-ee1-26,8,FALSE,FALSE,NA,C,ee,eec19,30.255,eec19,170,1.9470588235294117,eec19,163.5,0.9904401325130147,0.9566186910163971,0.03161853217704171
A,2,A2,185,apc-ee2-26,0,FALSE,FALSE,NA,C,ee,eec2,60.742,eec2,185,1,eec2,155.625,0.9427354472314246,0.05726455276857545,9.427505312399238e-4
A,3,A3,180,apc-ee2-26,0,FALSE,FALSE,NA,C,ee,eec1,50,eec1,180,1,eec1,155.625,0.9427354472314246,0.05726455276857545,0.001145291055371509
A,4,A4,165,apc-ee2-26,0,FALSE,FALSE,NA,C,ee,eec3,14.551,eec3,165,1,eec3,155.625,0.9427354472314246,0.05726455276857545,0.003935437617247986
A,5,A5,155,apc-ee2-26,0,FALSE,FALSE,NA,C,ee,eec4,22.656,eec4,155,1,eec4,155.625,0.9427354472314246,0.05726455276857545,0.0025275667712118402
B,4,B4,174,apc-ee2-26,0,FALSE,FALSE,NA,C,ee,eec6,40.527,eec6,174,1,eec6,155.625,0.9427354472314246,0.05726455276857545,0.001412997576148628
C,2,C2,185,apc-ee2-26,0,FALSE,FALSE,NA,D,ee,eed12,55.566,eed12,185,1,eed12,155.625,0.9427354472314246,0.05726455276857545,0.0010305682030121918
C,5,C5,187,apc-ee2-26,0,FALSE,FALSE,NA,D,ee,eed9,48.047,eed9,187,1,eed9,155.625,0.9427354472314246,0.05726455276857545,0.0011918445016041678
D,3,D3,194,apc-ee2-26,0,FALSE,FALSE,NA,D,ee,eed13,59.375,eed13,194,1,eed13,155.625,0.9427354472314246,0.05726455276857545,9.644556255760076e-4
D,4,D4,182,apc-ee2-26,0,FALSE,FALSE,NA,D,ee,eed15,56.055,eed15,182,1,eed15,155.625,0.9427354472314246,0.05726455276857545,0.0010215779639385506
D,5,D5,169,apc-ee2-26,0,FALSE,FALSE,NA,D,ee,eed16,29.688,eed16,169,1,eed16,155.625,0.9427354472314246,0.05726455276857545,0.001928878764772819
A,2,A2,202,apc-ee2-26,1,FALSE,FALSE,NA,C,ee,eec2,60.742,eec2,185,1.0918918918918918,eec2,149.625,0.906389020350213,0.18550287154167888,0.0030539473764722744
A,3,A3,187,apc-ee2-26,1,FALSE,FALSE,NA,C,ee,eec1,50,eec1,180,1.038888888888889,eec1,149.625,0.906389020350213,0.132499868538676,0.0026499973707735202
A,4,A4,170,apc-ee2-26,1,FALSE,FALSE,NA,C,ee,eec3,14.551,eec3,165,1.0303030303030303,eec3,149.625,0.906389020350213,0.12391400995281732,0.008515841519676813
A,5,A5,145,apc-ee2-26,1,FALSE,FALSE,NA,C,ee,eec4,22.656,eec4,155,0.9354838709677419,eec4,149.625,0.906389020350213,0.029094850617528922,0.0012842006805053373
B,4,B4,182,apc-ee2-26,1,FALSE,FALSE,NA,C,ee,eec6,40.527,eec6,174,1.0459770114942528,eec6,149.625,0.906389020350213,0.13958799114403986,0.003444320851384012
C,2,C2,191,apc-ee2-26,1,FALSE,FALSE,NA,D,ee,eed12,55.566,eed12,185,1.0324324324324323,eed12,149.625,0.906389020350213,0.12604341208221936,0.0022683549667462002
C,5,C5,197,apc-ee2-26,1,FALSE,FALSE,NA,D,ee,eed9,48.047,eed9,187,1.053475935828877,eed9,149.625,0.906389020350213,0.14708691547866404,0.0030613132032939424
D,3,D3,202,apc-ee2-26,1,FALSE,FALSE,NA,D,ee,eed13,59.375,eed13,194,1.041237113402062,eed13,149.625,0.906389020350213,0.13484809305184897,0.002271125777715351
D,4,D4,190,apc-ee2-26,1,FALSE,FALSE,NA,D,ee,eed15,56.055,eed15,182,1.043956043956044,eed15,149.625,0.906389020350213,0.13756702360583106,0.0024541436732821525
D,5,D5,177,apc-ee2-26,1,FALSE,FALSE,NA,D,ee,eed16,29.688,eed16,169,1.047337278106509,eed16,149.625,0.906389020350213,0.14094825775629594,0.004747650827145512
A,2,A2,235,apc-ee2-26,2,FALSE,FALSE,NA,C,ee,eec2,60.742,eec2,185,1.2702702702702702,eec2,150.375,0.9109323237103644,0.3593379465599058,0.005915806963219944
A,3,A3,211,apc-ee2-26,2,FALSE,FALSE,NA,C,ee,eec1,50,eec1,180,1.1722222222222223,eec1,150.375,0.9109323237103644,0.2612898985118579,0.005225797970237158
A,4,A4,172,apc-ee2-26,2,FALSE,FALSE,NA,C,ee,eec3,14.551,eec3,165,1.0424242424242425,eec3,150.375,0.9109323237103644,0.1314919187138781,0.009036624198603403
A,5,A5,156,apc-ee2-26,2,FALSE,FALSE,NA,C,ee,eec4,22.656,eec4,155,1.0064516129032257,eec4,150.375,0.9109323237103644,0.09551928919286135,0.004216070321012595
B,4,B4,188,apc-ee2-26,2,FALSE,FALSE,NA,C,ee,eec6,40.527,eec6,174,1.0804597701149425,eec6,150.375,0.9109323237103644,0.16952744640457817,0.0041830741580817276
C,2,C2,204,apc-ee2-26,2,FALSE,FALSE,NA,D,ee,eed12,55.566,eed12,185,1.1027027027027028,eed12,150.375,0.9109323237103644,0.1917703789923384,0.0034512179928794296
